site_id,visit_date,species,capture_life_stage,capture_animal_state,length,weight
70550,2013-08-27,ramu,adult,healthy,53,19
70550,2013-08-27,ramu,adult,healthy,54,17
70550,2018-06-28,ramu,adult,healthy,42,8
70550,2018-06-28,ramu,adult,healthy,44,9
70550,2013-08-27,ramu,adult,healthy,48,16
70550,2013-08-27,ramu,adult,healthy,50,13
70550,2013-08-27,ramu,adult,healthy,52,16
70550,2013-08-27,ramu,adult,healthy,49,14
70550,2013-09-11,ramu,adult,healthy,48,14
70550,2013-08-26,ramu,adult,healthy,49,20
70550,2013-09-11,ramu,adult,healthy,47,15
70550,2013-09-11,ramu,adult,healthy,50,18
70550,2013-09-09,ramu,adult,healthy,58,23
70550,2013-09-10,ramu,adult,healthy,51,16
70550,2013-08-14,ramu,adult,healthy,55,19
70550,2013-08-08,ramu,adult,healthy,48,14
70550,2013-09-10,ramu,adult,sick,50,15
70550,2013-09-11,ramu,adult,healthy,60,25
70550,2013-08-20,ramu,adult,healthy,50,12
70550,2013-08-26,ramu,adult,healthy,56,22
70550,2013-08-20,ramu,adult,healthy,54,16
70550,2013-08-08,ramu,adult,healthy,55,16
70550,2013-08-26,ramu,adult,healthy,43,11
70550,2013-08-26,ramu,adult,healthy,46,10
70550,2013-08-18,ramu,adult,healthy,54,18
70550,2013-08-28,ramu,adult,healthy,49,17
70550,2013-08-18,ramu,adult,healthy,55,18
70550,2013-08-18,ramu,adult,healthy,53,15
70550,2013-08-26,ramu,adult,healthy,50,16
70550,2013-08-27,ramu,adult,healthy,52,13
70550,2013-08-27,ramu,adult,healthy,51,15
70550,2013-08-18,ramu,adult,healthy,52,16
70550,2013-08-27,ramu,adult,healthy,49,13
70550,2013-08-18,ramu,adult,healthy,48,13
70550,2013-08-18,ramu,adult,healthy,51,12
70550,2013-08-03,ramu,adult,healthy,52,14
70550,2013-08-04,ramu,adult,healthy,51,13
70550,2013-08-03,ramu,adult,healthy,54,14
70550,2013-08-28,ramu,adult,healthy,45,10
70550,2013-07-26,ramu,adult,healthy,49,13
70550,2013-08-27,ramu,adult,healthy,51,17
70550,2013-07-23,ramu,adult,healthy,48,12
70550,2013-07-23,ramu,adult,healthy,50,12
70550,2013-08-28,ramu,adult,healthy,58,14
70550,2013-08-28,ramu,adult,healthy,46,13
70550,2013-08-08,ramu,adult,sick,51,14
70550,2013-08-26,ramu,adult,healthy,47,10
70550,2013-08-14,ramu,adult,healthy,48,12
70550,2013-09-11,ramu,adult,healthy,40,8
70550,2013-09-09,ramu,adult,healthy,46,13
70550,2013-09-10,ramu,adult,healthy,52,12
70550,2013-09-11,ramu,adult,healthy,54,20
70550,2013-09-10,ramu,adult,healthy,52,16
70550,2013-08-27,ramu,adult,healthy,65,34
70550,2013-07-23,ramu,adult,healthy,49,16
70550,2013-08-14,ramu,adult,healthy,53,15
70550,2013-08-20,ramu,adult,healthy,57,16
70550,2013-09-10,ramu,adult,healthy,46,13
70550,2013-08-27,ramu,adult,healthy,50,14
70550,2013-08-28,ramu,adult,healthy,51,18
70550,2013-08-08,ramu,adult,healthy,46,11
70550,2021-06-23,ramu,adult,healthy,56,21
70550,2021-06-23,ramu,adult,healthy,73,40
70550,2021-06-23,ramu,adult,healthy,62,27
70550,2021-06-23,ramu,adult,healthy,60,25
70550,2021-06-24,ramu,adult,healthy,54,20
70550,2021-06-23,ramu,adult,healthy,54,19
70550,2021-06-23,ramu,adult,healthy,52,16
70550,2021-06-23,ramu,adult,healthy,40,7
70550,2021-06-24,ramu,adult,healthy,61,21
70550,2021-06-23,ramu,adult,healthy,51,15
70550,2021-06-23,ramu,adult,healthy,67,31
70550,2021-06-23,ramu,adult,healthy,66,28
70550,2021-06-23,ramu,adult,healthy,57,21
70550,2021-06-23,ramu,adult,healthy,58,22
70550,2021-06-23,ramu,adult,healthy,54,19
70550,2021-06-23,ramu,adult,healthy,67,33
70550,2021-06-23,ramu,adult,healthy,58,24
70550,2021-06-23,ramu,adult,healthy,67,31
70550,2021-06-24,ramu,adult,healthy,56,16
70550,2021-06-24,ramu,adult,healthy,59,23
70550,2021-06-24,ramu,adult,healthy,63,26
70550,2021-06-24,ramu,subadult,healthy,36,5
70550,2021-06-24,ramu,subadult,healthy,34,5
70550,2021-06-24,ramu,subadult,healthy,35,5
70550,2021-06-24,ramu,subadult,healthy,35,5
70550,2021-06-24,ramu,subadult,healthy,37,5
70550,2021-06-24,ramu,subadult,healthy,36,6
70550,2021-06-24,ramu,subadult,healthy,35,5
70550,2021-06-24,ramu,subadult,healthy,38,8
70550,2021-06-24,ramu,subadult,healthy,37,6
70550,2021-06-24,ramu,subadult,healthy,37,6
70550,2021-06-25,ramu,adult,healthy,54,19
70550,2021-06-25,ramu,adult,healthy,40,7
70550,2021-06-25,ramu,adult,healthy,40,8
70550,2021-06-23,ramu,adult,healthy,58,22
70550,2021-06-23,ramu,adult,healthy,60,22
70550,2021-06-23,ramu,adult,healthy,54,23
70550,2021-06-23,ramu,adult,healthy,58,23
70550,2021-06-23,ramu,adult,healthy,65,58
70550,2021-06-23,ramu,adult,healthy,54,2
70550,2021-06-23,ramu,adult,healthy,64,32
70550,2021-06-23,ramu,adult,healthy,67,31
70550,2021-06-23,ramu,adult,healthy,45,12
70550,2021-06-23,ramu,adult,healthy,56,21
70550,2021-06-23,ramu,adult,healthy,62,26
70550,2021-06-23,ramu,adult,healthy,56,22
70550,2021-06-23,ramu,adult,healthy,60,29
70550,2021-06-23,ramu,adult,healthy,65,30
70550,2021-06-23,ramu,adult,healthy,50,13
70550,2021-06-23,ramu,adult,healthy,65,29
70550,2021-06-23,ramu,adult,healthy,52,15
70550,2021-06-23,ramu,adult,healthy,53,18
70550,2021-06-24,ramu,adult,healthy,52,16
70550,2021-06-24,ramu,adult,healthy,59,24
70550,2021-06-24,ramu,adult,healthy,50,15
70550,2021-06-24,ramu,adult,healthy,65,28
70550,2021-06-24,ramu,adult,healthy,53,19
70550,2021-06-24,ramu,adult,healthy,60,27
70550,2021-06-24,ramu,adult,healthy,57,24
70550,2021-06-24,ramu,adult,healthy,60,30
70550,2021-06-24,ramu,adult,healthy,48,13
70550,2021-06-24,ramu,adult,healthy,60,27
70550,2021-06-24,ramu,adult,healthy,64,29
70550,2021-06-24,ramu,adult,healthy,65,28
70550,2021-06-24,ramu,adult,healthy,64,29
70550,2021-06-24,ramu,adult,healthy,47,15
70550,2021-06-24,ramu,adult,healthy,54,18
70550,2021-06-24,ramu,adult,healthy,53,18
70550,2021-06-24,ramu,adult,healthy,55,19
70550,2021-06-24,ramu,adult,healthy,62,23
70550,2021-06-24,ramu,adult,healthy,66,30
70550,2021-06-24,ramu,adult,healthy,69,32
70550,2021-06-24,ramu,adult,healthy,55,19
70550,2021-06-24,ramu,adult,healthy,60,26
70550,2021-06-24,ramu,adult,healthy,58,23
70550,2021-06-25,ramu,adult,healthy,58,21
70550,2021-06-25,ramu,adult,healthy,63,30
70550,2021-06-25,ramu,adult,healthy,62,33
70550,2021-06-23,ramu,adult,healthy,51,14
70550,2021-06-23,ramu,adult,healthy,56,23
70550,2021-06-23,ramu,adult,healthy,58,22
70550,2021-06-23,ramu,adult,healthy,63,27
70550,2021-06-23,ramu,adult,healthy,49,13
70550,2021-06-23,ramu,adult,healthy,70,33
70550,2021-06-24,ramu,adult,healthy,66,30
70550,2021-06-23,ramu,adult,healthy,49,12
70550,2021-06-23,ramu,adult,healthy,56,19
70550,2021-06-23,ramu,adult,healthy,55,18
70550,2021-06-23,ramu,adult,healthy,55,19
70550,2021-06-23,ramu,adult,healthy,58,19
70550,2021-06-23,ramu,adult,healthy,57,19
70550,2021-06-23,ramu,adult,healthy,63,24
70550,2021-06-23,ramu,adult,healthy,57,20
70550,2021-06-23,ramu,adult,healthy,54,16
70550,2021-06-23,ramu,adult,healthy,55,17
70550,2021-06-23,ramu,adult,healthy,51,15
70550,2021-06-23,ramu,adult,healthy,65,26
70550,2021-06-23,ramu,adult,healthy,55,16
70550,2021-06-23,ramu,adult,healthy,49,14
70550,2021-06-23,ramu,adult,sick,61,21
70550,2021-06-23,ramu,adult,healthy,52,14
70550,2021-06-23,ramu,adult,healthy,53,16
70550,2021-06-23,ramu,adult,healthy,59,21
70550,2021-06-23,ramu,adult,healthy,53,16
70550,2021-06-23,ramu,adult,healthy,53,18
70550,2021-06-23,ramu,adult,healthy,47,10
70550,2021-06-23,ramu,adult,healthy,66,29
70550,2021-06-23,ramu,adult,healthy,62,27
70550,2021-06-24,ramu,adult,healthy,61,23
70550,2021-06-24,ramu,adult,healthy,68,29
70550,2021-06-24,ramu,adult,healthy,56,19
70550,2021-06-24,ramu,adult,healthy,67,30
70550,2021-06-24,ramu,adult,healthy,55,17
70550,2021-06-24,ramu,adult,healthy,66,32
70550,2021-06-24,ramu,adult,healthy,69,31
70550,2021-06-25,ramu,adult,healthy,65,31
70550,2021-06-25,ramu,adult,healthy,62,26
70550,2021-06-25,ramu,adult,healthy,67,29
70550,2021-06-25,ramu,adult,healthy,61,27
70550,2021-06-25,ramu,adult,healthy,58,22
70550,2021-06-25,ramu,adult,healthy,62,26
70550,2021-06-25,ramu,adult,healthy,40,8
70550,2021-06-25,ramu,adult,healthy,60,21
70550,2021-06-25,ramu,adult,healthy,58,20
70550,2021-06-25,ramu,adult,healthy,57,20
70550,2021-06-25,ramu,adult,healthy,58,19
70550,2021-06-25,ramu,adult,healthy,63,28
70550,2007-09-02,ramu,adult,healthy,64,38
70550,2021-08-16,ramu,adult,healthy,41,6
70550,2021-08-16,ramu,adult,healthy,48,13
70550,2021-08-16,ramu,adult,healthy,69,39
70550,2021-08-16,ramu,adult,healthy,66,32
70550,2021-08-16,ramu,adult,healthy,70,38
70550,2021-08-16,ramu,adult,healthy,60,26
70550,2021-08-16,ramu,adult,healthy,45,8
70550,2021-08-16,ramu,adult,healthy,59,18
70550,2021-08-16,ramu,adult,healthy,45,8
70550,2021-08-16,ramu,adult,healthy,68,36
70550,2021-08-16,ramu,adult,healthy,71,46
70550,2021-08-17,ramu,adult,healthy,67,38
70550,2021-08-16,ramu,adult,healthy,71,33
70550,2021-08-16,ramu,adult,healthy,58,21
70550,2021-08-16,ramu,adult,healthy,67,38
70550,2021-08-16,ramu,adult,healthy,47,9
70550,2021-08-16,ramu,adult,healthy,68,37
70550,2021-08-16,ramu,adult,healthy,56,21
70550,2021-08-16,ramu,adult,healthy,61,27
70550,2021-08-16,ramu,adult,healthy,60,21
70550,2021-08-16,ramu,adult,healthy,58,24
70550,2021-08-16,ramu,adult,healthy,61,26
70550,2021-08-16,ramu,adult,healthy,47,12
70550,2021-08-16,ramu,adult,healthy,44,8
70550,2021-08-16,ramu,adult,healthy,48,13
70550,2021-08-17,ramu,adult,healthy,48,8
70550,2021-08-17,ramu,adult,healthy,47,10
70550,2021-08-17,ramu,adult,healthy,58,19
70550,2021-08-17,ramu,adult,healthy,45,8
70550,2021-08-17,ramu,adult,healthy,56,22
70550,2021-08-17,ramu,adult,healthy,61,31
70550,2021-08-17,ramu,adult,healthy,44,8
70550,2021-08-17,ramu,adult,healthy,45,8
70550,2021-08-17,ramu,adult,healthy,49,11
70550,2021-08-17,ramu,adult,healthy,50,12
70550,2021-08-17,ramu,adult,healthy,48,11
70550,2021-08-17,ramu,adult,healthy,47,11
70550,2021-08-17,ramu,adult,healthy,58,20
70550,2021-08-18,ramu,adult,healthy,46,9
70550,2021-08-18,ramu,adult,healthy,46,8
70550,2021-08-18,ramu,adult,healthy,58,16
70550,2021-08-18,ramu,adult,healthy,47,9
70550,2021-08-18,ramu,adult,healthy,44,8
70550,2021-08-18,ramu,adult,healthy,42,8
70550,2021-08-18,ramu,adult,healthy,45,9
70550,2021-08-18,ramu,adult,healthy,41,7
70550,2021-08-18,ramu,adult,healthy,44,10
70550,2021-08-18,ramu,adult,healthy,50,11
70550,2021-08-17,ramu,adult,healthy,46,12
70550,2021-08-18,ramu,adult,healthy,49,10
70550,2021-08-16,ramu,adult,healthy,68,40
70550,2021-08-16,ramu,adult,healthy,47,16
70550,2021-08-16,ramu,adult,healthy,51,17
70550,2021-08-16,ramu,adult,healthy,68,38
70550,2021-08-16,ramu,adult,healthy,48,14
70550,2021-08-16,ramu,adult,healthy,68,41
70550,2021-08-16,ramu,adult,healthy,46,15
70550,2021-08-16,ramu,adult,healthy,68,39
70550,2021-08-16,ramu,adult,healthy,62,35
70550,2021-08-16,ramu,adult,healthy,57,23
70550,2021-08-16,ramu,adult,healthy,45,12
70550,2021-08-16,ramu,adult,healthy,45,13
70550,2021-08-16,ramu,adult,healthy,47,13
70550,2021-08-16,ramu,adult,healthy,46,11
70550,2021-08-16,ramu,adult,healthy,47,14
70550,2021-08-16,ramu,adult,healthy,59,28
70550,2021-08-16,ramu,adult,healthy,57,23
70550,2021-08-16,ramu,adult,healthy,70,48
70550,2021-08-16,ramu,adult,healthy,47,12
70550,2021-08-16,ramu,adult,healthy,47,12
70550,2021-08-16,ramu,adult,healthy,65,34
70550,2021-08-16,ramu,adult,healthy,43,9
70550,2021-08-16,ramu,adult,healthy,46,11
70550,2021-08-16,ramu,adult,healthy,55,20
70550,2021-08-16,ramu,adult,healthy,66,38
70550,2021-08-16,ramu,adult,healthy,46,11
70550,2021-08-16,ramu,adult,healthy,45,10
70550,2021-08-16,ramu,adult,healthy,68,39
70550,2021-08-16,ramu,adult,healthy,45,10
70550,2021-08-16,ramu,adult,healthy,63,29
70550,2021-08-16,ramu,adult,healthy,55,19
70550,2021-08-16,ramu,adult,healthy,40,8
70550,2021-08-16,ramu,adult,healthy,57,23
70550,2021-08-16,ramu,adult,healthy,63,34
70550,2021-08-16,ramu,adult,healthy,52,16
70550,2021-08-17,ramu,adult,healthy,47,14
70550,2021-08-17,ramu,adult,healthy,47,10
70550,2021-08-17,ramu,adult,healthy,62,29
70550,2021-08-17,ramu,adult,healthy,43,7
70550,2021-08-17,ramu,adult,healthy,56,19
70550,2021-08-17,ramu,adult,healthy,45,11
70550,2021-08-17,ramu,adult,healthy,57,18
70550,2021-08-17,ramu,adult,healthy,67,36
70550,2021-08-17,ramu,adult,healthy,45,11
70550,2021-08-17,ramu,adult,healthy,51,15
70550,2021-08-17,ramu,adult,healthy,42,8
70550,2021-08-17,ramu,adult,healthy,46,10
70550,2021-08-17,ramu,adult,healthy,66,39
70550,2021-08-18,ramu,adult,healthy,47,11
70550,2021-08-18,ramu,adult,healthy,47,12
70550,2021-08-18,ramu,adult,healthy,56,19
70550,2021-08-18,ramu,adult,healthy,44,10
70550,2021-08-18,ramu,adult,healthy,47,12
70550,2021-08-18,ramu,adult,healthy,70,40
70550,2021-08-18,ramu,adult,healthy,42,10
70550,2021-08-16,ramu,adult,healthy,45,12
70550,2021-08-16,ramu,adult,healthy,46,11
70550,2021-08-16,ramu,adult,healthy,68,46
70550,2021-08-16,ramu,adult,healthy,44,10
70550,2021-08-16,ramu,adult,healthy,71,44
70550,2021-08-16,ramu,adult,healthy,48,11
70550,2021-08-16,ramu,adult,healthy,48,11
70550,2021-08-16,ramu,adult,healthy,44,9
70550,2021-08-16,ramu,adult,healthy,45,11
70550,2021-08-16,ramu,adult,healthy,42,10
70550,2021-08-16,ramu,adult,healthy,57,20
70550,2021-08-16,ramu,adult,healthy,49,13
70550,2021-08-16,ramu,adult,healthy,47,11
70550,2021-08-16,ramu,adult,healthy,47,13
70550,2021-08-16,ramu,adult,healthy,56,24
70550,2021-08-16,ramu,adult,healthy,48,11
70550,2021-08-16,ramu,adult,healthy,49,12
70550,2021-08-16,ramu,adult,healthy,49,11
70550,2021-08-16,ramu,adult,healthy,61,28
70550,2021-08-16,ramu,adult,healthy,49,14
70550,2021-08-16,ramu,adult,healthy,66,33
70550,2021-08-16,ramu,adult,healthy,69,42
70550,2021-08-17,ramu,adult,healthy,45,12
70550,2021-08-17,ramu,adult,healthy,47,14
70550,2021-08-17,ramu,adult,healthy,60,32
70550,2021-08-17,ramu,adult,healthy,47,15
70550,2021-08-17,ramu,adult,healthy,46,12
70550,2021-08-17,ramu,adult,healthy,67,40
70550,2021-08-17,ramu,adult,healthy,49,15
70550,2021-08-17,ramu,adult,healthy,42,12
70550,2021-08-17,ramu,adult,healthy,60,25
70550,2021-08-17,ramu,adult,healthy,46,14
70550,2021-08-17,ramu,adult,healthy,48,15
70550,2021-08-17,ramu,adult,healthy,47,13
70550,2021-08-17,ramu,adult,healthy,67,37
70550,2021-08-17,ramu,adult,healthy,41,9
70550,2021-08-17,ramu,adult,healthy,45,11
70550,2021-08-18,ramu,adult,healthy,45,12
70550,2021-08-18,ramu,adult,healthy,55,23
70550,2021-08-18,ramu,adult,healthy,54,22
70550,2021-08-18,ramu,adult,healthy,46,14
70550,2021-08-18,ramu,adult,healthy,46,10
70550,2021-08-18,ramu,adult,healthy,61,27
70550,2021-08-18,ramu,adult,healthy,41,9
70550,2009-09-15,ramu,adult,healthy,72,45
70550,2010-08-13,ramu,subadult,healthy,30,4
70550,2010-09-07,ramu,subadult,healthy,32,4
70550,2011-08-20,ramu,adult,healthy,41,6
70550,2010-07-20,ramu,subadult,healthy,38,6
70550,2010-07-20,ramu,subadult,healthy,38,6
70550,2010-07-20,ramu,subadult,healthy,36,34
70550,2010-07-20,ramu,subadult,healthy,36,4
70550,2010-08-13,ramu,adult,healthy,43,8
70550,2010-08-13,ramu,subadult,healthy,31,4
70550,2013-06-28,ramu,adult,healthy,69,38
70550,2012-08-29,ramu,adult,healthy,55,18
70550,2010-09-07,ramu,adult,healthy,44,10
70550,2018-06-28,ramu,subadult,healthy,39,7
70550,2018-06-28,ramu,subadult,healthy,37,6
70550,2018-06-28,ramu,subadult,healthy,39,7
70550,2018-06-28,ramu,subadult,healthy,36,4
70550,2018-08-13,ramu,subadult,healthy,32,5
70550,2018-08-13,ramu,subadult,healthy,32,5
70550,2018-08-13,ramu,subadult,healthy,32,5
70550,2018-08-13,ramu,subadult,healthy,33,4
70550,2018-08-13,ramu,subadult,healthy,33,6
70550,2018-08-13,ramu,subadult,healthy,33,5
70550,2018-08-13,ramu,subadult,healthy,33,6
70550,2018-08-13,ramu,subadult,healthy,32,5
70550,2018-08-13,ramu,subadult,healthy,32,4
70550,2018-08-13,ramu,subadult,healthy,34,5
70550,2018-08-13,ramu,subadult,healthy,33,4
70550,2018-08-13,ramu,subadult,healthy,33,4
70550,2013-09-10,ramu,adult,healthy,50,15
70550,2013-09-10,ramu,adult,healthy,48,14
70550,2013-06-28,ramu,adult,healthy,62,29
70550,2017-08-12,ramu,adult,healthy,40,7
70550,2018-06-28,ramu,adult,healthy,57,22
70550,2022-06-21,buca,adult,healthy,63,38
70550,2022-06-21,ramu,adult,healthy,43,8
70550,2022-06-21,ramu,adult,healthy,51,15
70550,2022-06-21,ramu,adult,healthy,40,6
70550,2022-06-21,ramu,adult,healthy,40,5
70550,2022-06-21,ramu,adult,healthy,47,12
70550,2022-06-21,ramu,adult,healthy,41,7
70550,2022-06-21,ramu,adult,healthy,61,23
70550,2022-06-21,ramu,adult,healthy,54,14
70550,2022-06-21,ramu,adult,healthy,48,12
70550,2022-06-21,ramu,adult,healthy,47,11
70550,2022-06-21,ramu,adult,healthy,53,14
70550,2022-06-21,ramu,adult,healthy,71,42
70550,2022-06-21,ramu,adult,healthy,50,16
70550,2022-06-21,ramu,adult,healthy,42,9
70550,2022-06-21,ramu,adult,healthy,50,13
70550,2022-06-21,ramu,adult,healthy,46,13
70550,2022-06-21,ramu,adult,healthy,44,9
70550,2022-06-21,ramu,adult,healthy,40,7
70550,2022-06-21,ramu,adult,healthy,50,14
70550,2022-06-21,ramu,adult,healthy,51,14
70550,2022-06-21,ramu,adult,healthy,49,12
70550,2022-06-21,ramu,adult,healthy,63,26
70550,2022-06-21,ramu,adult,healthy,47,12
70550,2022-06-21,ramu,adult,healthy,66,34
70550,2022-06-21,ramu,adult,healthy,68,37
70550,2022-06-21,ramu,adult,healthy,59,24
70550,2022-06-21,ramu,adult,healthy,67,27
70550,2022-06-21,ramu,adult,healthy,63,26
70550,2022-06-21,ramu,adult,healthy,44,7
70550,2022-06-21,ramu,adult,healthy,44,12
70550,2022-06-21,ramu,adult,healthy,54,16
70550,2022-06-21,ramu,adult,healthy,42,8
70550,2022-06-21,ramu,adult,healthy,41,7
70550,2022-06-21,ramu,adult,healthy,41,7
70550,2022-06-21,ramu,adult,healthy,42,8
70550,2022-06-21,ramu,adult,healthy,46,8
70550,2022-06-21,ramu,adult,healthy,43,8
70550,2022-06-21,ramu,adult,healthy,44,10
70550,2022-06-21,ramu,adult,healthy,49,14
70550,2022-06-21,ramu,adult,healthy,50,10
70550,2022-06-21,ramu,adult,healthy,52,16
70550,2022-06-21,ramu,adult,healthy,62,22
70550,2022-06-21,ramu,adult,healthy,53,16
70550,2022-06-21,ramu,adult,healthy,52,15
70550,2022-06-21,ramu,adult,healthy,48,10
70550,2022-06-21,ramu,adult,healthy,50,16
70550,2022-06-21,ramu,adult,healthy,50,12
70550,2022-06-21,ramu,adult,healthy,56,22
70550,2022-06-22,ramu,adult,healthy,45,8
70550,2022-06-22,ramu,adult,healthy,48,12
70550,2022-06-22,ramu,adult,healthy,41,9
70550,2022-06-22,ramu,adult,healthy,43,8
70550,2022-06-22,ramu,adult,healthy,41,9
70550,2022-06-22,ramu,adult,healthy,47,12
70550,2022-06-22,ramu,adult,healthy,41,4
70550,2022-06-22,ramu,subadult,healthy,37,4
70550,2022-06-22,ramu,subadult,healthy,33,2
70550,2022-06-22,ramu,subadult,healthy,33,2
70550,2022-06-22,ramu,subadult,healthy,35,5
70550,2022-06-22,ramu,subadult,healthy,34,4
70550,2022-06-22,ramu,subadult,healthy,36,3
70550,2022-06-22,ramu,subadult,healthy,32,3
70550,2022-06-22,ramu,subadult,healthy,33,4
70550,2022-06-22,ramu,subadult,healthy,32,4
70550,2022-06-23,ramu,adult,healthy,40,7
70550,2022-06-23,ramu,adult,healthy,50,13
70550,2022-06-23,ramu,adult,healthy,65,23
70550,2022-06-23,ramu,adult,healthy,66,28
70550,2022-06-23,ramu,adult,healthy,67,29
70550,2022-06-23,ramu,adult,healthy,53,14
70550,2022-06-23,ramu,adult,healthy,40,6
70550,2022-06-23,ramu,adult,healthy,43,14
70550,2022-06-23,ramu,adult,healthy,47,10
70550,2022-06-23,ramu,adult,healthy,49,13
70550,2022-06-23,ramu,adult,healthy,49,15
70550,2022-06-23,ramu,adult,healthy,51,14
70550,2022-06-23,ramu,adult,healthy,51,20
70550,2022-06-23,ramu,adult,healthy,67,31
70550,2022-06-23,ramu,adult,healthy,70,34
70550,2022-06-23,ramu,adult,healthy,71,38
70550,2022-06-23,ramu,adult,healthy,59,23
70550,2022-06-23,ramu,adult,healthy,70,37
70550,2022-08-15,ramu,adult,healthy,69,36
70550,2022-08-15,ramu,adult,healthy,58,20
70550,2022-08-15,ramu,adult,healthy,48,13
70550,2022-08-15,ramu,adult,healthy,40,6
70550,2022-08-15,ramu,adult,healthy,44,9
70550,2022-08-15,ramu,adult,healthy,62,31
70550,2022-08-15,ramu,adult,healthy,45,9
70550,2022-08-15,ramu,adult,healthy,54,19
70550,2022-08-15,ramu,adult,healthy,46,9
70550,2022-08-15,ramu,adult,healthy,40,8
70550,2022-08-15,ramu,adult,healthy,48,11
70550,2022-08-15,ramu,adult,healthy,42,8
70550,2022-08-15,ramu,adult,healthy,49,16
70550,2022-08-15,ramu,adult,healthy,65,35
70550,2022-08-15,ramu,adult,healthy,62,29
70550,2022-08-15,ramu,adult,healthy,52,16
70550,2022-08-15,ramu,adult,healthy,57,21
70550,2022-08-15,ramu,adult,healthy,41,6
70550,2022-08-15,ramu,adult,healthy,46,10
70550,2022-08-15,ramu,adult,healthy,64,32
70550,2022-08-15,ramu,adult,healthy,72,55
70550,2022-08-15,ramu,adult,healthy,62,24
70550,2022-08-15,ramu,adult,healthy,58,24
70550,2022-08-15,ramu,adult,healthy,56,11
70550,2022-08-15,ramu,adult,healthy,50,15
70550,2022-08-15,ramu,adult,healthy,47,10
70550,2022-08-15,ramu,adult,healthy,41,7
70550,2022-08-15,ramu,adult,healthy,42,9
70550,2022-08-15,ramu,adult,healthy,64,33
70550,2022-08-15,ramu,adult,healthy,49,13
70550,2022-08-15,ramu,adult,healthy,56,21
70550,2022-08-15,ramu,adult,healthy,60,26
70550,2022-08-15,ramu,adult,healthy,59,22
70550,2022-08-15,ramu,adult,healthy,44,10
70550,2022-08-15,ramu,adult,healthy,42,7
70550,2022-08-15,ramu,adult,healthy,69,39
70550,2022-08-15,ramu,adult,healthy,43,9
70550,2022-08-15,ramu,adult,healthy,54,18
70550,2022-08-15,ramu,adult,healthy,70,38
70550,2022-08-15,ramu,adult,healthy,49,12
70550,2022-08-15,ramu,adult,healthy,52,18
70550,2022-08-15,ramu,adult,healthy,58,23
70550,2022-08-15,ramu,adult,healthy,61,26
70550,2022-08-15,ramu,adult,healthy,50,12
70550,2022-08-15,ramu,adult,healthy,56,18
70550,2022-08-15,ramu,adult,healthy,57,20
70550,2022-08-15,ramu,adult,healthy,46,10
70550,2022-08-15,ramu,adult,healthy,69,41
70550,2022-08-15,ramu,adult,healthy,68,34
70550,2022-08-15,ramu,adult,healthy,54,19
70550,2022-08-15,ramu,adult,healthy,46,10
70550,2022-08-15,ramu,adult,healthy,41,7
70550,2022-08-15,ramu,adult,healthy,60,26
70550,2022-08-15,ramu,adult,healthy,43,7
70550,2022-08-15,ramu,adult,healthy,47,11
70550,2022-08-15,ramu,adult,healthy,54,15
70550,2022-08-15,ramu,adult,healthy,47,11
70550,2022-08-15,ramu,adult,healthy,41,7
70550,2022-08-15,ramu,adult,healthy,40,6
70550,2022-08-15,ramu,adult,healthy,42,9
70550,2022-08-15,ramu,adult,healthy,44,8
70550,2022-08-15,ramu,adult,healthy,45,12
70550,2022-08-15,ramu,adult,healthy,46,12
70550,2022-08-15,ramu,adult,healthy,41,8
70550,2022-08-15,ramu,adult,healthy,42,7
70550,2022-08-15,ramu,adult,healthy,51,13
70550,2022-08-15,ramu,adult,healthy,47,11
70550,2022-08-15,ramu,adult,healthy,53,14
70550,2022-08-15,ramu,adult,healthy,70,37
70550,2022-08-15,ramu,adult,healthy,45,9
70550,2022-08-15,ramu,adult,healthy,56,18
70550,2022-08-15,ramu,adult,healthy,52,15
70550,2022-08-15,ramu,adult,healthy,45,9
70550,2022-08-15,ramu,adult,healthy,41,7
70550,2022-08-15,ramu,adult,healthy,49,11
70550,2022-08-15,ramu,adult,healthy,46,11
70550,2022-08-15,ramu,adult,healthy,42,9
70550,2022-08-15,ramu,adult,healthy,44,9
70550,2022-08-15,ramu,adult,healthy,56,20
70550,2022-08-15,ramu,adult,healthy,47,11
70550,2022-08-15,ramu,adult,healthy,64,27
70550,2022-08-15,ramu,adult,healthy,42,8
70550,2022-08-15,ramu,adult,healthy,44,9
70550,2022-08-15,ramu,adult,healthy,50,13
70550,2022-08-15,ramu,adult,healthy,47,10
70550,2022-08-15,ramu,adult,healthy,45,10
70550,2022-08-16,ramu,adult,healthy,50,15
70550,2022-08-16,ramu,adult,healthy,56,17
70550,2022-08-16,ramu,adult,healthy,45,10
70550,2022-08-16,ramu,adult,healthy,62,26
70550,2022-08-16,ramu,adult,healthy,53,15
70550,2022-08-16,ramu,adult,healthy,57,23
70550,2022-08-16,ramu,adult,healthy,67,34
70550,2022-08-16,ramu,adult,healthy,69,43
70550,2022-08-16,ramu,adult,healthy,56,20
70550,2022-08-16,ramu,adult,healthy,43,8
70550,2022-08-16,ramu,adult,healthy,55,17
70550,2022-08-16,ramu,adult,healthy,60,22
70550,2022-08-16,ramu,adult,healthy,47,10
70550,2022-08-16,ramu,adult,healthy,60,24
70550,2022-08-16,ramu,adult,healthy,45,8
70550,2022-08-16,ramu,adult,healthy,59,21
